watch_id,user_id,movie_id,watch_timestamp,watch_duration,device
W000450,U0128,M0018,2026-08-04 20:05:00,58,Tablet
W000451,U0045,M0005,2026-07-20 13:03:00,99,Tablet
W000452,U0039,M0046,2026-08-25 21:32:00,95,TV
W000453,U0166,M0092,2026-08-15 09:50:00,83,Mobile
W000454,U0023,M0079,2026-08-04 20:42:00,108,TV
W000455,U0108,M0038,2026-08-28 11:53:00,109,Mobile
W000456,U0098,M0007,2026-08-13 15:53:00,79,Tablet
W000457,U0089,M0009,2026-07-30 06:33:00,72,Web
W000458,U0153,M0048,2026-07-03 16:00:00,98,Web
W000459,U0015,M0010,2026-08-18 04:33:00,120,TV
W000460,U0041,M0031,2026-07-23 13:27:00,137,TV
W000461,U0069,M0037,2026-09-08 13:05:00,104,Tablet
W000462,U0091,M0029,2026-07-17 00:41:00,69,TV
W000463,U0152,M0003,2026-09-12 09:11:00,96,Mobile
W000464,U0181,M0009,2026-09-25 05:58:00,64,TV
W000465,U0145,M0037,2026-09-15 03:47:00,118,Tablet
W000466,U0139,M0099,2026-07-16 23:30:00,87,Tablet
W000467,U0010,M0060,2026-07-06 02:42:00,123,Tablet
W000468,U0001,M0010,2026-09-22 13:10:00,148,TV
W000469,U0034,M0003,2026-09-04 06:10:00,111,Web
W000470,U0016,M0093,2026-07-14 10:40:00,104,TV
W000471,U0199,M0069,2026-09-16 01:09:00,47,Mobile
W000472,U0096,M0007,2026-08-23 08:10:00,90,Mobile
W000473,U0087,M0090,2026-07-30 08:44:00,119,Tablet
W000474,U0164,M0006,2026-08-29 02:09:00,82,Web
W000475,U0045,M0006,2026-07-21 07:40:00,57,Tablet
W000476,U0079,M0086,2026-07-12 14:11:00,79,TV
W000477,U0187,M0008,2026-09-25 08:39:00,129,Mobile
W000478,U0047,M0098,2026-09-22 20:02:00,94,TV
W000479,U0164,M0045,2026-09-24 06:13:00,61,Mobile
W000480,U0061,M0001,2026-09-28 10:02:00,109,Web
W000481,U0043,M0078,2026-09-13 18:56:00,64,Web
W000482,U0115,M0045,2026-07-25 03:21:00,53,TV
W000483,U0064,M0067,2026-08-01 21:38:00,104,Mobile
W000484,U0013,M0009,2026-08-09 21:18:00,89,Tablet
W000485,U0043,M0004,2026-08-14 21:09:00,101,Tablet
W000486,U0026,M0009,2026-09-10 19:00:00,69,TV
W000487,U0042,M0012,2026-07-07 17:01:00,73,Mobile
W000488,U0082,M0069,2026-09-25 14:56:00,60,Mobile
W000489,U0019,M0004,2026-07-16 11:36:00,97,Mobile
W000490,U0141,M0068,2026-07-31 18:15:00,115,Tablet
W000491,U0181,M0030,2026-08-09 06:14:00,87,Tablet
W000492,U0041,M0031,2026-07-10 05:12:00,114,Web
W000493,U0053,M0038,2026-08-07 06:05:00,83,Web
W000494,U0170,M0080,2026-07-28 01:40:00,67,TV
W000495,U0025,M0100,2026-08-05 18:18:00,100,TV
W000496,U0014,M0008,2026-07-01 08:20:00,121,Tablet
W000497,U0023,M0086,2026-09-13 23:49:00,94,TV
W000498,U0025,M0004,2026-07-19 20:05:00,68,TV
W000499,U0164,M0090,2026-09-27 22:24:00,143,Web
W000500,U0102,M0005,2026-08-14 12:26:00,104,Web
W000501,U0024,M0003,2026-07-17 19:52:00,85,TV
W000502,U0115,M0085,2026-07-24 23:10:00,150,Tablet
W000503,U0120,M0075,2026-07-21 14:14:00,101,TV
W000504,U0193,M0013,2026-07-08 19:13:00,71,Web
W000505,U0139,M0004,2026-09-27 08:32:00,89,Mobile
W000506,U0100,M0002,2026-09-26 21:26:00,91,Tablet
W000507,U0147,M0056,2026-08-13 08:24:00,120,Mobile
W000508,U0129,M0011,2026-07-11 22:45:00,106,Tablet
W000509,U0045,M0021,2026-09-27 11:43:00,75,Mobile
W000510,U0109,M0040,2026-09-28 22:55:00,149,Tablet
W000511,U0052,M0016,2026-09-14 22:08:00,119,Mobile
W000512,U0023,M0010,2026-08-20 15:23:00,126,Tablet
W000513,U0142,M0007,2026-09-16 23:19:00,90,Mobile
W000514,U0180,M0007,2026-07-11 05:48:00,113,Tablet
W000515,U0039,M0016,2026-08-21 13:44:00,106,Mobile
W000516,U0028,M0029,2026-09-10 12:29:00,53,Web
W000517,U0138,M0012,2026-09-18 21:47:00,56,Tablet
W000518,U0147,M0006,2026-07-04 09:50:00,83,TV
W000519,U0071,M0011,2026-07-14 02:15:00,69,Tablet
W000520,U0010,M0002,2026-09-19 23:18:00,86,Web
W000521,U0177,M0057,2026-07-05 11:40:00,87,Web
W000522,U0006,M0001,2026-09-13 09:36:00,68,Web
W000523,U0080,M0084,2026-09-15 17:13:00,62,Mobile
W000524,U0059,M0004,2026-07-28 08:24:00,90,Tablet
W000525,U0199,M0005,2026-07-25 12:33:00,84,Mobile
W000526,U0049,M0002,2026-07-20 05:47:00,80,Tablet
W000527,U0190,M0012,2026-09-08 03:08:00,54,Mobile
W000528,U0132,M0022,2026-07-06 23:20:00,117,Web
W000529,U0182,M0011,2026-07-13 08:19:00,93,Mobile
W000530,U0045,M0034,2026-09-18 15:51:00,100,TV
W000531,U0015,M0068,2026-07-04 00:14:00,83,TV
W000532,U0071,M0005,2026-09-13 22:58:00,98,Tablet
W000533,U0130,M0008,2026-08-27 20:04:00,160,TV
W000534,U0096,M0007,2026-08-24 01:42:00,80,Tablet
W000535,U0046,M0011,2026-08-23 10:03:00,74,Web
W000536,U0192,M0088,2026-07-26 22:44:00,89,Mobile
W000537,U0099,M0015,2026-07-15 19:52:00,111,TV
W000538,U0057,M0051,2026-08-31 16:26:00,106,TV
W000539,U0069,M0002,2026-08-16 17:16:00,134,Mobile
W000540,U0122,M0008,2026-08-28 22:12:00,140,TV
W000541,U0154,M0034,2026-07-21 08:49:00,121,Web
W000542,U0183,M0081,2026-08-08 13:49:00,161,Tablet
W000543,U0090,M0011,2026-07-23 22:29:00,92,Tablet
W000544,U0150,M0040,2026-07-01 16:03:00,153,Web
W000545,U0144,M0080,2026-07-28 04:01:00,86,Web
W000546,U0071,M0007,2026-09-17 09:57:00,74,Web
W000547,U0067,M0088,2026-07-18 03:28:00,112,Mobile
W000548,U0154,M0006,2026-08-30 02:57:00,95,Web
W000549,U0175,M0007,2026-09-04 15:40:00,114,Web
W000550,U0067,M0002,2026-08-06 19:51:00,107,Tablet
W000551,U0189,M0054,2026-08-23 01:38:00,98,TV
W000552,U0088,M0054,2026-09-01 11:17:00,81,Tablet
W000553,U0172,M0007,2026-08-16 04:14:00,90,TV
W000554,U0076,M0016,2026-08-12 20:26:00,143,TV
W000555,U0190,M0068,2026-09-05 00:11:00,133,TV
W000556,U0175,M0007,2026-08-29 13:38:00,65,Mobile
W000557,U0057,M0005,2026-07-21 07:52:00,86,Web
W000558,U0096,M0074,2026-08-23 07:11:00,93,Web
W000559,U0119,M0001,2026-08-12 19:54:00,133,Mobile
W000560,U0121,M0040,2026-08-15 13:18:00,146,Mobile
W000561,U0175,M0007,2026-08-18 05:26:00,91,TV
W000562,U0036,M0038,2026-08-01 04:34:00,98,Tablet
W000563,U0146,M0010,2026-07-14 00:52:00,124,Mobile
W000564,U0125,M0006,2026-08-27 10:30:00,95,TV
W000565,U0081,M0028,2026-07-01 10:17:00,90,TV
W000566,U0148,M0017,2026-08-14 13:29:00,93,Mobile
W000567,U0034,M0003,2026-08-27 15:52:00,80,Tablet
W000568,U0099,M0023,2026-07-04 10:24:00,117,TV
W000569,U0188,M0003,2026-09-25 11:27:00,113,TV
W000570,U0005,M0019,2026-08-27 01:01:00,133,TV
W000571,U0058,M0005,2026-07-29 09:46:00,99,Web
W000572,U0043,M0078,2026-09-13 23:42:00,83,Mobile
W000573,U0077,M0084,2026-08-11 11:59:00,87,Web
W000574,U0112,M0009,2026-08-01 04:42:00,57,Tablet
W000575,U0092,M0032,2026-07-16 00:11:00,90,Tablet
W000576,U0005,M0052,2026-07-21 10:02:00,56,TV
W000577,U0055,M0096,2026-08-23 16:12:00,128,Mobile
W000578,U0097,M0066,2026-09-09 04:49:00,121,Mobile
W000579,U0153,M0091,2026-08-30 06:05:00,154,Mobile
W000580,U0177,M0057,2026-08-07 22:27:00,110,Tablet
W000581,U0098,M0092,2026-08-19 19:33:00,102,TV
W000582,U0178,M0037,2026-07-28 09:47:00,118,Tablet
W000583,U0170,M0098,2026-08-30 07:12:00,92,TV
W000584,U0108,M0012,2026-08-16 13:34:00,68,Mobile
W000585,U0073,M0086,2026-09-10 10:20:00,117,TV
W000586,U0200,M0075,2026-09-14 16:26:00,97,TV
W000587,U0092,M0009,2026-07-27 21:12:00,93,TV
W000588,U0177,M0010,2026-07-31 02:12:00,154,TV
W000589,U0001,M0056,2026-08-31 03:12:00,133,Tablet
W000590,U0039,M0086,2026-09-09 22:54:00,112,Mobile
W000591,U0186,M0100,2026-09-21 08:31:00,131,Web
W000592,U0068,M0006,2026-07-05 13:24:00,87,Mobile
W000593,U0045,M0060,2026-09-16 13:45:00,113,Web
W000594,U0110,M0093,2026-07-09 15:31:00,104,Mobile
W000595,U0003,M0006,2026-08-30 09:07:00,64,Tablet
W000596,U0160,M0073,2026-09-18 23:03:00,125,Mobile
W000597,U0096,M0004,2026-07-17 15:29:00,102,Tablet
W000598,U0070,M0002,2026-09-01 19:06:00,116,Tablet
W000599,U0108,M0021,2026-07-11 06:58:00,92,TV
W000600,U0027,M0001,2026-09-21 22:36:00,130,Tablet
W000601,U0146,M0012,2026-07-17 11:58:00,47,Mobile
W000602,U0176,M0007,2026-08-13 23:18:00,73,Tablet
W000603,U0029,M0003,2026-08-10 02:41:00,110,Web
W000604,U0004,M0050,2026-09-28 00:14:00,136,Web
W000605,U0133,M0005,2026-08-09 09:34:00,80,Web
W000606,U0170,M0009,2026-07-14 12:44:00,69,Mobile
W000607,U0003,M0016,2026-08-16 00:25:00,153,TV
W000608,U0020,M0008,2026-07-30 04:26:00,107,TV
W000609,U0085,M0078,2026-07-05 13:59:00,48,Tablet
W000610,U0104,M0061,2026-07-08 04:12:00,105,Tablet
W000611,U0114,M0010,2026-07-09 00:16:00,147,Mobile
W000612,U0128,M0074,2026-07-10 08:13:00,93,Tablet
W000613,U0106,M0056,2026-08-20 17:04:00,94,Web
W000614,U0131,M0046,2026-08-29 13:59:00,92,Tablet
W000615,U0088,M0003,2026-09-14 02:55:00,109,Tablet
W000616,U0085,M0006,2026-09-04 05:33:00,78,Web
W000617,U0184,M0012,2026-07-11 09:05:00,92,Mobile
W000618,U0088,M0010,2026-09-14 12:54:00,150,Web
W000619,U0141,M0003,2026-09-02 21:45:00,125,Tablet
W000620,U0036,M0009,2026-07-10 17:39:00,104,Web
W000621,U0157,M0041,2026-07-18 01:41:00,150,TV
W000622,U0118,M0038,2026-09-04 05:50:00,117,Web
W000623,U0028,M0005,2026-07-05 05:34:00,112,Mobile
W000624,U0198,M0006,2026-08-11 15:10:00,58,TV
W000625,U0128,M0018,2026-08-18 06:35:00,65,Tablet
W000626,U0150,M0004,2026-09-23 03:19:00,66,TV
W000627,U0178,M0029,2026-09-05 11:47:00,72,Web
W000628,U0130,M0001,2026-08-08 02:35:00,101,TV
W000629,U0071,M0008,2026-09-26 17:00:00,128,TV
W000630,U0036,M0011,2026-08-24 20:14:00,102,Web
W000631,U0180,M0001,2026-09-03 19:06:00,107,TV
W000632,U0052,M0048,2026-08-26 19:30:00,68,Web
W000633,U0176,M0005,2026-09-22 20:22:00,63,TV
W000634,U0129,M0001,2026-09-03 15:47:00,64,Mobile
W000635,U0195,M0004,2026-08-21 04:19:00,65,Tablet
W000636,U0173,M0087,2026-09-18 20:52:00,96,Tablet
W000637,U0004,M0020,2026-07-03 07:12:00,121,Mobile
W000638,U0052,M0077,2026-09-07 06:48:00,129,TV
W000639,U0074,M0069,2026-07-14 07:52:00,79,Web
W000640,U0053,M0039,2026-08-02 15:33:00,99,Tablet
W000641,U0027,M0050,2026-09-06 13:49:00,121,Web
W000642,U0178,M0005,2026-09-23 07:56:00,73,Tablet
W000643,U0100,M0001,2026-09-26 01:56:00,115,Mobile
W000644,U0004,M0064,2026-07-19 11:39:00,62,Tablet
W000645,U0058,M0005,2026-09-07 17:33:00,62,TV
W000646,U0199,M0040,2026-07-27 18:38:00,122,Tablet
W000647,U0046,M0023,2026-07-18 00:27:00,137,Mobile
W000648,U0097,M0059,2026-08-09 00:05:00,71,Web
W000649,U0143,M0071,2026-07-12 20:08:00,156,Mobile
W000650,U0085,M0002,2026-09-03 14:20:00,134,TV
W000651,U0011,M0014,2026-09-23 12:37:00,95,Web
W000652,U0126,M0012,2026-07-07 15:12:00,76,Web
W000653,U0135,M0053,2026-09-26 02:34:00,90,TV
W000654,U0107,M0006,2026-07-09 08:51:00,80,Web
W000655,U0057,M0045,2026-08-30 09:04:00,69,TV
W000656,U0193,M0012,2026-08-21 02:15:00,86,Mobile
W000657,U0030,M0006,2026-08-10 13:34:00,75,TV
W000658,U0011,M0100,2026-08-04 17:07:00,157,Mobile
W000659,U0099,M0072,2026-08-19 04:09:00,118,Web
W000660,U0132,M0009,2026-08-14 07:26:00,77,Mobile
W000661,U0076,M0039,2026-07-30 03:44:00,79,TV
W000662,U0198,M0025,2026-08-27 01:33:00,76,Mobile
W000663,U0054,M0045,2026-09-17 17:30:00,64,TV
W000664,U0138,M0010,2026-08-28 20:26:00,104,Mobile
W000665,U0192,M0019,2026-07-03 03:53:00,116,Mobile
W000666,U0019,M0032,2026-07-17 04:49:00,74,Web
W000667,U0143,M0084,2026-08-22 08:01:00,107,Tablet
W000668,U0100,M0006,2026-08-27 08:43:00,38,Tablet
W000669,U0111,M0002,2026-07-02 12:53:00,97,Mobile
W000670,U0165,M0072,2026-09-07 19:25:00,125,Mobile
W000671,U0180,M0016,2026-08-02 13:24:00,140,Web
W000672,U0156,M0070,2026-07-26 14:59:00,81,Tablet
W000673,U0098,M0002,2026-09-13 19:57:00,93,TV
W000674,U0035,M0005,2026-09-11 12:34:00,70,Web
W000675,U0163,M0009,2026-07-28 03:06:00,63,Web
W000676,U0003,M0008,2026-07-12 05:12:00,100,Mobile
W000677,U0002,M0001,2026-08-18 21:25:00,101,TV
W000678,U0192,M0005,2026-07-20 06:32:00,85,Tablet
W000679,U0166,M0013,2026-07-15 15:36:00,101,Web
W000680,U0050,M0086,2026-07-17 12:10:00,130,Mobile
W000681,U0193,M0005,2026-08-28 16:18:00,73,Mobile
W000682,U0065,M0023,2026-07-18 23:15:00,104,Tablet
W000683,U0085,M0006,2026-07-12 16:05:00,67,Web
W000684,U0159,M0076,2026-09-20 22:20:00,108,TV
W000685,U0082,M0012,2026-08-11 00:27:00,59,TV
W000686,U0145,M0003,2026-09-12 12:26:00,120,Web
W000687,U0110,M0027,2026-07-01 10:33:00,61,Tablet
W000688,U0071,M0001,2026-07-13 05:23:00,138,Web
W000689,U0123,M0005,2026-08-10 12:53:00,77,Mobile
W000690,U0045,M0020,2026-09-15 14:55:00,137,Web
W000691,U0036,M0036,2026-07-24 23:02:00,104,Mobile
W000692,U0005,M0011,2026-08-27 11:48:00,64,Mobile
W000693,U0149,M0012,2026-09-09 00:20:00,38,Web
W000694,U0140,M0010,2026-08-29 12:29:00,114,TV
W000695,U0094,M0005,2026-07-21 07:49:00,106,Web
W000696,U0035,M0006,2026-08-15 14:43:00,58,Mobile
W000697,U0102,M0010,2026-08-15 17:00:00,148,TV
W000698,U0194,M0012,2026-08-10 14:47:00,72,TV
W000699,U0046,M0015,2026-09-05 23:38:00,87,Mobile
W000700,U0057,M0001,2026-07-22 02:15:00,66,Mobile
W000701,U0068,M0006,2026-07-22 07:13:00,85,Web
W000702,U0100,M0004,2026-09-22 13:11:00,92,Tablet
W000703,U0012,M0072,2026-09-28 06:07:00,114,Web
W000704,U0190,M0070,2026-08-22 16:02:00,78,TV
W000705,U0097,M0005,2026-08-03 06:00:00,54,Mobile
W000706,U0133,M0069,2026-08-04 06:06:00,44,TV
W000707,U0133,M0012,2026-08-02 02:55:00,78,Tablet
W000708,U0155,M0029,2026-08-15 16:16:00,54,TV
W000709,U0113,M0020,2026-07-21 22:25:00,148,TV
W000710,U0039,M0036,2026-07-15 07:45:00,118,Web
W000711,U0155,M0001,2026-08-30 04:12:00,113,Mobile
W000712,U0124,M0002,2026-08-13 14:26:00,134,TV
W000713,U0152,M0023,2026-08-28 21:57:00,111,Mobile
W000714,U0033,M0023,2026-07-13 06:18:00,105,Mobile
W000715,U0147,M0011,2026-07-06 02:08:00,110,Tablet
W000716,U0154,M0074,2026-09-18 23:07:00,140,Web
W000717,U0022,M0051,2026-08-10 21:17:00,115,Tablet
W000718,U0044,M0048,2026-09-14 13:57:00,78,Tablet
W000719,U0154,M0009,2026-09-11 07:51:00,54,Web
W000720,U0043,M0004,2026-09-22 22:54:00,73,Tablet
W000721,U0153,M0075,2026-07-21 22:02:00,82,Mobile
W000722,U0052,M0007,2026-09-14 05:32:00,100,TV
W000723,U0156,M0014,2026-07-17 03:35:00,73,Mobile
W000724,U0137,M0009,2026-09-07 11:36:00,84,Mobile
W000725,U0024,M0003,2026-08-30 00:27:00,114,Mobile
W000726,U0199,M0001,2026-08-17 12:25:00,127,Tablet
W000727,U0095,M0086,2026-09-02 12:01:00,94,Tablet
W000728,U0197,M0007,2026-08-01 21:43:00,91,Mobile
W000729,U0109,M0009,2026-07-24 04:00:00,68,Mobile
W000730,U0073,M0002,2026-07-24 11:11:00,106,TV
W000731,U0002,M0026,2026-08-22 14:37:00,65,Tablet
W000732,U0168,M0041,2026-09-01 14:26:00,121,Web
W000733,U0105,M0009,2026-07-10 16:50:00,95,Web
W000734,U0067,M0004,2026-08-21 09:32:00,110,Web
W000735,U0157,M0082,2026-08-31 22:48:00,68,Tablet
W000736,U0046,M0006,2026-08-20 21:21:00,81,Tablet
W000737,U0065,M0098,2026-08-22 13:53:00,101,TV
W000738,U0169,M0001,2026-09-07 01:37:00,132,TV
W000739,U0115,M0023,2026-07-10 03:03:00,113,Web
W000740,U0141,M0004,2026-07-15 15:08:00,106,Tablet
W000741,U0163,M0019,2026-09-12 05:10:00,140,Tablet
W000742,U0023,M0051,2026-07-24 22:43:00,137,TV
W000743,U0095,M0038,2026-08-25 10:26:00,110,Tablet
W000744,U0158,M0082,2026-09-03 18:31:00,82,Mobile
W000745,U0199,M0030,2026-08-28 06:44:00,74,Web
W000746,U0050,M0046,2026-09-10 08:35:00,103,TV
W000747,U0158,M0022,2026-08-31 08:25:00,132,Mobile
W000748,U0041,M0071,2026-07-26 02:47:00,141,Tablet
W000749,U0091,M0007,2026-08-06 21:43:00,74,Mobile
W000750,U0024,M0086,2026-09-05 02:16:00,96,Web
W000751,U0089,M0077,2026-07-21 14:21:00,116,Tablet
W000752,U0148,M0017,2026-07-24 18:23:00,82,TV
W000753,U0105,M0011,2026-07-10 16:34:00,69,Web
W000754,U0030,M0072,2026-09-18 17:53:00,111,Web
W000755,U0178,M0007,2026-09-26 22:22:00,78,TV
W000756,U0194,M0002,2026-09-26 11:51:00,118,Tablet
W000757,U0175,M0011,2026-09-20 14:29:00,86,Mobile
W000758,U0067,M0066,2026-08-04 19:57:00,119,TV
W000759,U0174,M0058,2026-09-11 19:58:00,51,Mobile
W000760,U0180,M0075,2026-07-23 14:19:00,115,Web
W000761,U0024,M0009,2026-08-31 07:42:00,80,TV
W000762,U0122,M0001,2026-08-02 04:18:00,92,TV
W000763,U0147,M0073,2026-07-17 15:17:00,163,TV
W000764,U0128,M0038,2026-07-22 09:03:00,83,TV
W000765,U0068,M0046,2026-07-21 20:42:00,106,Web
W000766,U0040,M0054,2026-07-11 21:52:00,117,Mobile
W000767,U0174,M0009,2026-08-25 20:55:00,104,Mobile
W000768,U0124,M0007,2026-08-26 11:52:00,95,Web
W000769,U0127,M0081,2026-08-14 16:10:00,141,Web
W000770,U0102,M0049,2026-09-07 06:46:00,109,TV
W000771,U0014,M0004,2026-08-13 12:54:00,93,Web
W000772,U0101,M0025,2026-08-11 14:45:00,78,Mobile
W000773,U0179,M0011,2026-07-29 17:33:00,88,TV
W000774,U0098,M0100,2026-07-30 14:55:00,129,Web
W000775,U0157,M0073,2026-07-18 00:50:00,125,Tablet
W000776,U0157,M0004,2026-08-03 07:22:00,84,TV
W000777,U0128,M0005,2026-07-20 03:54:00,61,Web
W000778,U0103,M0079,2026-08-11 00:37:00,111,TV
W000779,U0147,M0003,2026-09-28 03:15:00,85,Mobile
W000780,U0185,M0074,2026-09-12 04:33:00,103,TV
W000781,U0143,M0009,2026-09-16 22:38:00,73,TV
W000782,U0122,M0037,2026-07-17 01:48:00,98,Tablet
W000783,U0128,M0004,2026-09-20 07:22:00,101,Web
W000784,U0125,M0089,2026-07-23 20:15:00,121,Mobile
W000785,U0102,M0091,2026-09-01 20:30:00,134,Web
W000786,U0122,M0013,2026-08-10 22:43:00,101,Web
W000787,U0067,M0008,2026-08-02 19:06:00,97,Web
W000788,U0089,M0081,2026-08-07 11:30:00,113,Mobile
W000789,U0090,M0037,2026-08-22 12:09:00,68,TV
W000790,U0200,M0086,2026-08-02 07:44:00,95,Web
W000791,U0173,M0006,2026-09-09 12:27:00,70,Tablet
W000792,U0158,M0082,2026-08-12 05:04:00,40,TV
W000793,U0043,M0001,2026-08-08 09:28:00,93,Mobile
W000794,U0021,M0018,2026-08-01 06:39:00,49,TV
W000795,U0081,M0098,2026-08-29 10:31:00,113,Tablet
W000796,U0070,M0008,2026-09-10 02:03:00,150,Web
W000797,U0192,M0011,2026-08-07 16:22:00,107,TV
W000798,U0187,M0061,2026-08-30 06:12:00,136,Web
W000799,U0191,M0010,2026-07-20 04:00:00,139,Mobile
W000800,U0122,M0029,2026-07-03 09:35:00,76,Tablet
W000801,U0135,M0055,2026-07-10 11:02:00,115,Tablet
W000802,U0080,M0058,2026-07-23 12:26:00,79,Web
W000803,U0114,M0005,2026-07-12 22:46:00,76,Mobile
W000804,U0170,M0006,2026-09-17 07:30:00,72,Web
W000805,U0122,M0008,2026-09-27 17:52:00,165,Tablet
W000806,U0035,M0031,2026-08-23 18:41:00,88,Tablet
W000807,U0162,M0003,2026-08-17 15:30:00,83,Web
W000808,U0124,M0057,2026-09-12 05:54:00,71,Mobile
W000809,U0114,M0098,2026-08-03 07:03:00,108,Mobile
W000810,U0001,M0010,2026-08-01 07:13:00,141,Web
W000811,U0121,M0039,2026-09-01 14:27:00,158,Tablet
W000812,U0077,M0033,2026-09-08 17:04:00,53,Tablet
W000813,U0075,M0059,2026-09-11 12:33:00,96,Tablet
W000814,U0144,M0011,2026-08-05 22:20:00,90,TV
W000815,U0042,M0004,2026-09-14 09:43:00,78,Tablet
W000816,U0161,M0063,2026-08-17 00:33:00,141,Web
W000817,U0073,M0078,2026-08-07 14:00:00,73,TV
W000818,U0075,M0070,2026-08-27 23:18:00,91,Tablet
W000819,U0159,M0007,2026-07-25 18:29:00,87,Web
W000820,U0005,M0013,2026-07-05 12:25:00,71,Mobile
W000821,U0048,M0039,2026-07-26 16:17:00,119,Mobile
W000822,U0060,M0088,2026-07-14 17:10:00,121,Mobile
W000823,U0127,M0052,2026-08-01 02:55:00,41,Tablet
W000824,U0096,M0006,2026-09-02 10:28:00,89,Mobile
W000825,U0085,M0018,2026-09-15 18:45:00,67,Web
W000826,U0199,M0005,2026-07-07 11:56:00,77,Tablet
W000827,U0047,M0034,2026-09-20 12:41:00,140,Mobile
W000828,U0032,M0063,2026-08-05 00:36:00,103,Tablet
W000829,U0064,M0035,2026-07-19 03:06:00,109,TV
W000830,U0122,M0004,2026-09-01 00:38:00,96,Web
W000831,U0083,M0022,2026-08-27 06:25:00,115,Mobile
W000832,U0065,M0003,2026-08-28 02:52:00,68,Web
W000833,U0051,M0001,2026-09-19 18:48:00,134,Mobile
W000834,U0061,M0010,2026-07-30 12:54:00,144,Mobile
W000835,U0043,M0082,2026-08-23 05:17:00,100,Mobile
W000836,U0011,M0007,2026-09-01 15:50:00,115,TV
W000837,U0096,M0079,2026-07-23 15:20:00,101,Web
W000838,U0195,M0034,2026-07-06 10:34:00,129,Web
W000839,U0166,M0019,2026-09-02 20:04:00,123,Tablet
W000840,U0060,M0003,2026-09-28 08:30:00,95,Web
W000841,U0113,M0034,2026-07-02 22:38:00,116,TV
W000842,U0065,M0071,2026-08-14 04:09:00,122,Tablet
W000843,U0144,M0086,2026-08-19 09:37:00,103,TV
W000844,U0140,M0007,2026-07-30 11:05:00,82,Tablet
W000845,U0071,M0023,2026-07-07 06:27:00,89,Web
W000846,U0139,M0004,2026-08-11 07:57:00,85,Mobile
W000847,U0199,M0011,2026-09-05 18:41:00,91,Web
W000848,U0199,M0063,2026-07-30 04:34:00,135,Mobile
W000849,U0169,M0003,2026-07-18 06:46:00,76,TV
W000850,U0157,M0085,2026-07-30 08:43:00,134,Tablet
W000851,U0165,M0005,2026-07-11 01:18:00,109,Mobile
W000852,U0034,M0032,2026-09-18 12:10:00,85,Mobile
W000853,U0052,M0055,2026-08-14 04:18:00,117,Tablet
W000854,U0169,M0007,2026-08-17 20:40:00,97,Web
W000855,U0013,M0011,2026-07-21 02:10:00,84,TV
W000856,U0168,M0003,2026-09-23 12:07:00,93,Mobile
W000857,U0120,M0061,2026-08-02 20:27:00,66,Tablet
W000858,U0095,M0046,2026-09-13 23:16:00,87,Web
W000859,U0136,M0069,2026-09-05 20:06:00,78,TV
W000860,U0133,M0013,2026-07-10 05:07:00,97,TV
W000861,U0137,M0009,2026-07-18 05:52:00,90,TV
W000862,U0143,M0012,2026-09-06 21:53:00,92,Mobile
W000863,U0197,M0007,2026-08-31 09:27:00,67,Mobile
W000864,U0043,M0033,2026-08-20 01:25:00,80,Tablet
W000865,U0130,M0001,2026-08-29 20:24:00,140,Tablet
W000866,U0091,M0002,2026-08-20 01:40:00,134,Web
W000867,U0096,M0004,2026-09-08 13:23:00,66,Web
W000868,U0156,M0064,2026-08-21 06:12:00,63,TV
W000869,U0097,M0066,2026-08-02 18:27:00,140,Tablet
W000870,U0001,M0048,2026-09-28 11:18:00,86,Web
W000871,U0153,M0067,2026-08-17 02:44:00,130,Mobile
W000872,U0077,M0049,2026-07-20 13:17:00,109,Web
W000873,U0006,M0082,2026-09-22 15:49:00,56,TV
W000874,U0025,M0052,2026-08-11 21:41:00,61,Web
W000875,U0040,M0011,2026-07-25 02:52:00,73,TV
W000876,U0066,M0089,2026-07-09 08:46:00,156,Tablet
W000877,U0146,M0047,2026-09-05 20:01:00,145,Tablet
W000878,U0045,M0001,2026-09-14 03:46:00,116,Mobile
W000879,U0153,M0089,2026-07-04 09:38:00,135,Mobile
W000880,U0200,M0040,2026-09-22 21:51:00,114,Web
W000881,U0090,M0010,2026-08-07 21:54:00,143,TV
W000882,U0192,M0048,2026-08-27 16:44:00,87,Tablet
W000883,U0014,M0092,2026-08-17 17:31:00,124,TV
W000884,U0084,M0009,2026-09-02 12:17:00,86,TV
W000885,U0040,M0014,2026-08-31 07:34:00,96,Tablet
W000886,U0193,M0085,2026-07-21 05:09:00,120,Tablet
W000887,U0075,M0006,2026-07-14 11:20:00,79,Mobile
W000888,U0141,M0004,2026-07-24 21:33:00,94,Mobile
W000889,U0103,M0008,2026-08-09 13:09:00,137,TV
W000890,U0124,M0042,2026-08-14 09:44:00,78,Tablet
W000891,U0167,M0041,2026-08-21 01:53:00,102,TV
W000892,U0063,M0081,2026-07-25 05:38:00,109,Tablet
W000893,U0083,M0079,2026-07-11 05:49:00,87,Web
W000894,U0049,M0100,2026-08-01 08:37:00,115,Mobile
W000895,U0198,M0092,2026-07-16 09:44:00,127,Tablet
W000896,U0160,M0010,2026-08-10 02:12:00,133,Mobile
W000897,U0060,M0043,2026-09-01 09:11:00,56,Mobile
W000898,U0029,M0031,2026-07-23 02:56:00,140,TV
W000899,U0074,M0063,2026-08-01 05:53:00,128,Tablet
